1.921052631578947256e+01,2.710526315789473628e+01,2.631578947368420796e+00,1.684210526315789380e+00,4.210526315789473450e+00,1.000000000000000056e-01,8.555132928662280145e-01
1.921052631578947256e+01,2.868421052631579116e+01,5.789473684210525661e+00,1.684210526315789380e+00,2.105263157894736636e+01,1.000000000000000056e-01,8.003933989344181876e-01
1.289473684210526372e+01,2.078947368421052744e+01,5.263157894736841591e+00,8.421052631578946901e-01,2.315789473684210265e+01,1.000000000000000056e-01,7.092678184929197549e-01
8.157894736842106198e+00,2.394736842105263008e+01,1.578947368421052655e+00,4.210526315789473450e-01,8.421052631578946901e+00,1.000000000000000056e-01,7.740377628875194649e-01
1.763157894736842124e+01,2.710526315789473628e+01,3.684210526315789380e+00,4.210526315789473450e-01,4.210526315789473450e+00,1.000000000000000056e-01,8.230694570429812895e-01
1.289473684210526372e+01,2.552631578947368496e+01,2.631578947368420796e+00,1.263157894736842035e+00,4.210526315789473450e+00,1.000000000000000056e-01,8.184084102455925214e-01
1.289473684210526372e+01,2.236842105263157876e+01,5.263157894736841591e+00,4.210526315789473450e-01,2.736842105263157876e+01,1.000000000000000056e-01,7.287343777195495198e-01
1.763157894736842124e+01,2.394736842105263008e+01,4.736842105263157521e+00,1.263157894736842035e+00,2.736842105263157876e+01,1.000000000000000056e-01,8.066378948592660691e-01
1.447368421052631504e+01,2.552631578947368496e+01,4.210526315789473450e+00,1.684210526315789380e+00,8.421052631578946901e+00,1.000000000000000056e-01,7.675037505565449614e-01
2.236842105263157876e+01,2.710526315789473628e+01,5.263157894736841591e+00,1.684210526315789380e+00,8.421052631578946901e+00,1.000000000000000056e-01,8.610530730503060948e-01
1.763157894736842124e+01,2.394736842105263008e+01,5.263157894736841591e+00,1.684210526315789380e+00,2.315789473684210265e+01,1.000000000000000056e-01,7.785702628665170932e-01
1.605263157894736992e+01,2.552631578947368496e+01,4.210526315789473450e+00,1.263157894736842035e+00,2.315789473684210265e+01,1.000000000000000056e-01,7.765552317587800513e-01
2.394736842105263008e+01,2.552631578947368496e+01,3.157894736842105310e+00,8.421052631578946901e-01,6.315789473684210620e+00,1.000000000000000056e-01,8.068944652654561622e-01
1.447368421052631504e+01,1.921052631578947256e+01,1.578947368421052655e+00,2.105263157894736725e+00,2.105263157894736725e+00,1.000000000000000056e-01,7.747968843619654766e-01
2.078947368421052744e+01,2.552631578947368496e+01,5.263157894736841591e+00,2.947368421052631415e+00,2.526315789473684248e+01,1.000000000000000056e-01,8.091973244595861425e-01
1.605263157894736992e+01,2.236842105263157876e+01,2.105263157894736725e+00,4.210526315789473450e-01,6.315789473684210620e+00,1.000000000000000056e-01,8.431435518406764640e-01
1.605263157894736992e+01,2.868421052631579116e+01,2.631578947368420796e+00,8.421052631578946901e-01,6.315789473684210620e+00,1.000000000000000056e-01,8.721465507834075259e-01
2.394736842105263008e+01,2.552631578947368496e+01,5.789473684210525661e+00,2.105263157894736725e+00,1.684210526315789380e+01,1.000000000000000056e-01,8.048553755920402342e-01
1.763157894736842124e+01,2.710526315789473628e+01,4.210526315789473450e+00,4.210526315789473450e-01,1.473684210526315752e+01,1.000000000000000056e-01,8.235148316397198354e-01
2.078947368421052744e+01,2.236842105263157876e+01,2.631578947368420796e+00,2.947368421052631415e+00,6.315789473684210620e+00,1.000000000000000056e-01,8.340901414627989174e-01
1.447368421052631504e+01,2.710526315789473628e+01,3.684210526315789380e+00,1.263157894736842035e+00,6.315789473684210620e+00,1.000000000000000056e-01,8.351116664469712125e-01
2.552631578947368496e+01,2.710526315789473628e+01,3.157894736842105310e+00,4.631578947368421240e+00,6.315789473684210620e+00,1.000000000000000056e-01,7.502932059783790075e-01
2.394736842105263008e+01,2.710526315789473628e+01,5.263157894736841591e+00,1.263157894736842035e+00,1.263157894736842124e+01,1.000000000000000056e-01,8.117071684847525503e-01
2.394736842105263008e+01,2.710526315789473628e+01,4.736842105263157521e+00,5.052631578947368141e+00,1.894736842105263008e+01,1.000000000000000056e-01,7.861348056224443104e-01
2.078947368421052744e+01,2.236842105263157876e+01,3.157894736842105310e+00,2.526315789473684070e+00,1.473684210526315752e+01,1.000000000000000056e-01,8.550819539367637834e-01
2.394736842105263008e+01,2.552631578947368496e+01,4.210526315789473450e+00,2.947368421052631415e+00,1.684210526315789380e+01,1.000000000000000056e-01,8.638425640696597574e-01
1.763157894736842124e+01,2.552631578947368496e+01,3.157894736842105310e+00,8.421052631578946901e-01,1.894736842105263008e+01,1.000000000000000056e-01,8.252331752665327258e-01
2.236842105263157876e+01,2.394736842105263008e+01,5.263157894736841591e+00,4.210526315789473450e+00,1.263157894736842124e+01,1.000000000000000056e-01,8.085379716152202301e-01
2.394736842105263008e+01,2.710526315789473628e+01,7.368421052631578760e+00,4.210526315789473450e-01,2.526315789473684248e+01,1.000000000000000056e-01,8.061902178764176474e-01
1.605263157894736992e+01,2.868421052631579116e+01,4.736842105263157521e+00,8.421052631578946901e-01,1.052631578947368318e+01,1.000000000000000056e-01,8.071252540741022941e-01
1.605263157894736992e+01,2.078947368421052744e+01,3.157894736842105310e+00,4.210526315789473450e-01,1.263157894736842124e+01,1.000000000000000056e-01,8.912672210799679196e-01
2.552631578947368496e+01,2.868421052631579116e+01,5.789473684210525661e+00,1.684210526315789380e+00,1.894736842105263008e+01,1.000000000000000056e-01,8.492598174245749032e-01
2.078947368421052744e+01,2.394736842105263008e+01,3.157894736842105310e+00,3.789473684210526105e+00,1.894736842105263008e+01,1.000000000000000056e-01,7.606422190108450554e-01
2.552631578947368496e+01,2.710526315789473628e+01,3.684210526315789380e+00,4.210526315789473450e+00,8.421052631578946901e+00,1.000000000000000056e-01,8.254801233281066075e-01
1.763157894736842124e+01,2.710526315789473628e+01,4.210526315789473450e+00,4.210526315789473450e-01,1.684210526315789380e+01,1.000000000000000056e-01,8.180306158851348153e-01
2.236842105263157876e+01,2.552631578947368496e+01,5.789473684210525661e+00,1.684210526315789380e+00,3.157894736842105132e+01,1.000000000000000056e-01,8.290730274138301548e-01
1.763157894736842124e+01,2.236842105263157876e+01,2.105263157894736725e+00,4.210526315789473450e-01,6.315789473684210620e+00,1.000000000000000056e-01,8.156413500790626880e-01
1.131578947368421062e+01,2.078947368421052744e+01,4.210526315789473450e+00,4.210526315789473450e-01,1.263157894736842124e+01,1.000000000000000056e-01,8.175853629365585906e-01
2.710526315789473628e+01,2.868421052631579116e+01,3.684210526315789380e+00,3.368421052631578760e+00,8.421052631578946901e+00,1.000000000000000056e-01,7.925720801850644204e-01
2.078947368421052744e+01,2.236842105263157876e+01,5.263157894736841591e+00,4.210526315789473450e-01,1.263157894736842124e+01,1.000000000000000056e-01,8.612629138277648755e-01
2.236842105263157876e+01,2.394736842105263008e+01,3.684210526315789380e+00,1.684210526315789380e+00,2.947368421052631504e+01,1.000000000000000056e-01,7.526110085151568319e-01
1.921052631578947256e+01,2.394736842105263008e+01,2.631578947368420796e+00,2.947368421052631415e+00,1.894736842105263008e+01,1.000000000000000056e-01,7.408771817872359389e-01
2.078947368421052744e+01,2.236842105263157876e+01,3.157894736842105310e+00,1.263157894736842035e+00,1.894736842105263008e+01,1.000000000000000056e-01,8.353459156626845683e-01
2.236842105263157876e+01,2.394736842105263008e+01,4.210526315789473450e+00,8.421052631578946901e-01,3.789473684210526017e+01,1.000000000000000056e-01,7.486317873950459889e-01
2.236842105263157876e+01,2.552631578947368496e+01,4.736842105263157521e+00,3.789473684210526105e+00,6.315789473684210620e+00,1.000000000000000056e-01,8.251845101850708852e-01
1.921052631578947256e+01,2.552631578947368496e+01,5.263157894736841591e+00,1.263157894736842035e+00,1.263157894736842124e+01,1.000000000000000056e-01,8.261171568066816295e-01
2.078947368421052744e+01,2.394736842105263008e+01,5.789473684210525661e+00,1.684210526315789380e+00,2.315789473684210265e+01,1.000000000000000056e-01,8.446539842002254161e-01
9.736842105263157521e+00,1.921052631578947256e+01,3.157894736842105310e+00,8.421052631578946901e-01,1.052631578947368318e+01,1.000000000000000056e-01,7.169843201755579098e-01
8.157894736842106198e+00,1.763157894736842124e+01,1.052631578947368363e+00,4.210526315789473450e-01,4.210526315789473450e+00,1.000000000000000056e-01,8.510780511142529425e-01
2.394736842105263008e+01,2.710526315789473628e+01,3.684210526315789380e+00,1.263157894736842035e+00,4.210526315789473450e+00,1.000000000000000056e-01,8.003497331964680717e-01
1.921052631578947256e+01,2.710526315789473628e+01,5.263157894736841591e+00,1.684210526315789380e+00,2.736842105263157876e+01,1.000000000000000056e-01,7.731479359905624182e-01
1.921052631578947256e+01,2.078947368421052744e+01,3.157894736842105310e+00,2.947368421052631415e+00,8.421052631578946901e+00,1.000000000000000056e-01,8.583196925241519670e-01
1.921052631578947256e+01,2.236842105263157876e+01,3.157894736842105310e+00,2.105263157894736725e+00,1.263157894736842124e+01,1.000000000000000056e-01,8.733863804801640374e-01
1.921052631578947256e+01,2.394736842105263008e+01,4.210526315789473450e+00,1.684210526315789380e+00,2.526315789473684248e+01,1.000000000000000056e-01,7.733950518463029722e-01
2.236842105263157876e+01,2.552631578947368496e+01,4.736842105263157521e+00,2.105263157894736725e+00,1.894736842105263008e+01,1.000000000000000056e-01,8.704643593947082314e-01
1.605263157894736992e+01,2.710526315789473628e+01,2.105263157894736725e+00,2.947368421052631415e+00,1.052631578947368318e+01,1.000000000000000056e-01,7.656033817109546558e-01
1.289473684210526372e+01,2.078947368421052744e+01,2.105263157894736725e+00,8.421052631578946901e-01,1.263157894736842124e+01,1.000000000000000056e-01,8.760294750774481054e-01
2.236842105263157876e+01,2.394736842105263008e+01,3.157894736842105310e+00,2.105263157894736725e+00,1.894736842105263008e+01,1.000000000000000056e-01,8.175627940223728629e-01
2.552631578947368496e+01,2.710526315789473628e+01,2.631578947368420796e+00,1.684210526315789380e+00,6.315789473684210620e+00,1.000000000000000056e-01,7.566145690568406579e-01
9.736842105263157521e+00,2.078947368421052744e+01,1.578947368421052655e+00,4.210526315789473450e-01,1.684210526315789380e+01,1.000000000000000056e-01,7.747774172023460526e-01
1.447368421052631504e+01,2.552631578947368496e+01,2.105263157894736725e+00,1.263157894736842035e+00,1.473684210526315752e+01,1.000000000000000056e-01,8.397193068278111516e-01
2.552631578947368496e+01,2.710526315789473628e+01,6.315789473684210620e+00,1.263157894736842035e+00,1.894736842105263008e+01,1.000000000000000056e-01,8.287448991626537032e-01
2.552631578947368496e+01,2.868421052631579116e+01,3.684210526315789380e+00,4.631578947368421240e+00,4.210526315789473450e+00,1.000000000000000056e-01,7.844681452402308963e-01
1.447368421052631504e+01,1.921052631578947256e+01,2.631578947368420796e+00,4.210526315789473450e-01,1.684210526315789380e+01,1.000000000000000056e-01,8.507604809552304914e-01
1.289473684210526372e+01,2.078947368421052744e+01,2.631578947368420796e+00,1.684210526315789380e+00,6.315789473684210620e+00,1.000000000000000056e-01,8.114180354356207436e-01
1.289473684210526372e+01,2.236842105263157876e+01,4.210526315789473450e+00,4.210526315789473450e-01,2.315789473684210265e+01,1.000000000000000056e-01,8.062375948695335026e-01
1.131578947368421062e+01,2.078947368421052744e+01,2.631578947368420796e+00,1.684210526315789380e+00,4.210526315789473450e+00,1.000000000000000056e-01,7.818147484347319764e-01
2.078947368421052744e+01,2.710526315789473628e+01,2.631578947368420796e+00,2.947368421052631415e+00,6.315789473684210620e+00,1.000000000000000056e-01,8.348598141122793859e-01
1.763157894736842124e+01,2.710526315789473628e+01,3.157894736842105310e+00,2.526315789473684070e+00,1.052631578947368318e+01,1.000000000000000056e-01,8.368244591790059417e-01
2.078947368421052744e+01,2.394736842105263008e+01,4.210526315789473450e+00,2.526315789473684070e+00,4.210526315789473450e+00,1.000000000000000056e-01,8.437686293556110328e-01
1.605263157894736992e+01,2.078947368421052744e+01,2.105263157894736725e+00,2.105263157894736725e+00,2.105263157894736725e+00,1.000000000000000056e-01,8.468622056876771165e-01
1.131578947368421062e+01,1.921052631578947256e+01,3.684210526315789380e+00,1.263157894736842035e+00,1.473684210526315752e+01,1.000000000000000056e-01,7.729483457889184672e-01
1.447368421052631504e+01,2.710526315789473628e+01,4.210526315789473450e+00,1.263157894736842035e+00,1.894736842105263008e+01,1.000000000000000056e-01,7.685259217257209841e-01
2.078947368421052744e+01,2.236842105263157876e+01,3.157894736842105310e+00,2.526315789473684070e+00,2.105263157894736636e+01,1.000000000000000056e-01,8.252685785647407846e-01
1.921052631578947256e+01,2.710526315789473628e+01,3.157894736842105310e+00,1.684210526315789380e+00,2.736842105263157876e+01,1.000000000000000056e-01,7.595760142566104767e-01
1.447368421052631504e+01,2.552631578947368496e+01,2.105263157894736725e+00,1.263157894736842035e+00,4.210526315789473450e+00,1.000000000000000056e-01,8.842768572658373794e-01
1.921052631578947256e+01,2.078947368421052744e+01,4.210526315789473450e+00,2.526315789473684070e+00,1.052631578947368318e+01,1.000000000000000056e-01,8.702513709083505855e-01
1.289473684210526372e+01,2.552631578947368496e+01,2.105263157894736725e+00,1.684210526315789380e+00,1.263157894736842124e+01,1.000000000000000056e-01,7.970317589083150134e-01
2.710526315789473628e+01,2.868421052631579116e+01,4.736842105263157521e+00,3.368421052631578760e+00,1.263157894736842124e+01,1.000000000000000056e-01,8.114707093676815086e-01
1.605263157894736992e+01,2.710526315789473628e+01,4.736842105263157521e+00,8.421052631578946901e-01,1.894736842105263008e+01,1.000000000000000056e-01,7.982863090179795895e-01
1.289473684210526372e+01,2.710526315789473628e+01,3.684210526315789380e+00,1.684210526315789380e+00,1.052631578947368318e+01,1.000000000000000056e-01,8.186534234660621800e-01
2.078947368421052744e+01,2.394736842105263008e+01,2.631578947368420796e+00,8.421052631578946901e-01,8.421052631578946901e+00,1.000000000000000056e-01,7.756321395639280691e-01
1.763157894736842124e+01,2.552631578947368496e+01,3.684210526315789380e+00,2.105263157894736725e+00,2.315789473684210265e+01,1.000000000000000056e-01,8.114768531515805794e-01
1.921052631578947256e+01,2.236842105263157876e+01,3.684210526315789380e+00,1.684210526315789380e+00,2.736842105263157876e+01,1.000000000000000056e-01,8.192727124268242012e-01
6.578947368421053099e+00,1.921052631578947256e+01,2.105263157894736725e+00,4.210526315789473450e-01,4.210526315789473450e+00,1.000000000000000056e-01,7.493773342012637340e-01
1.763157894736842124e+01,2.868421052631579116e+01,2.105263157894736725e+00,2.947368421052631415e+00,2.105263157894736725e+00,1.000000000000000056e-01,7.159264740300941288e-01
1.447368421052631504e+01,2.552631578947368496e+01,2.631578947368420796e+00,1.684210526315789380e+00,6.315789473684210620e+00,1.000000000000000056e-01,8.456533930402032606e-01
1.921052631578947256e+01,2.552631578947368496e+01,3.157894736842105310e+00,4.210526315789473450e-01,1.263157894736842124e+01,1.000000000000000056e-01,8.125259169032761353e-01
1.763157894736842124e+01,2.552631578947368496e+01,4.736842105263157521e+00,8.421052631578946901e-01,1.052631578947368318e+01,1.000000000000000056e-01,8.383746181720601598e-01
1.921052631578947256e+01,2.236842105263157876e+01,5.263157894736841591e+00,2.947368421052631415e+00,1.052631578947368318e+01,1.000000000000000056e-01,8.144057540568736542e-01
1.605263157894736992e+01,2.552631578947368496e+01,3.157894736842105310e+00,2.947368421052631415e+00,4.210526315789473450e+00,1.000000000000000056e-01,7.986561274451188241e-01
2.394736842105263008e+01,2.552631578947368496e+01,4.736842105263157521e+00,1.684210526315789380e+00,3.368421052631578760e+01,1.000000000000000056e-01,7.446717886188631841e-01
2.078947368421052744e+01,2.710526315789473628e+01,4.736842105263157521e+00,4.210526315789473450e-01,2.947368421052631504e+01,1.000000000000000056e-01,8.344649592704989072e-01
1.921052631578947256e+01,2.394736842105263008e+01,4.736842105263157521e+00,1.684210526315789380e+00,2.736842105263157876e+01,1.000000000000000056e-01,8.150868832460238522e-01
2.394736842105263008e+01,2.710526315789473628e+01,3.684210526315789380e+00,8.421052631578946901e-01,2.526315789473684248e+01,1.000000000000000056e-01,7.794333842233053256e-01
1.763157894736842124e+01,2.394736842105263008e+01,3.157894736842105310e+00,2.947368421052631415e+00,1.894736842105263008e+01,1.000000000000000056e-01,7.893651855010996865e-01
1.447368421052631504e+01,1.921052631578947256e+01,3.684210526315789380e+00,1.684210526315789380e+00,8.421052631578946901e+00,1.000000000000000056e-01,8.256812521887340051e-01
2.078947368421052744e+01,2.394736842105263008e+01,2.631578947368420796e+00,2.526315789473684070e+00,2.105263157894736725e+00,1.000000000000000056e-01,8.232084501359835382e-01
2.078947368421052744e+01,2.710526315789473628e+01,3.157894736842105310e+00,4.210526315789473450e-01,6.315789473684210620e+00,1.000000000000000056e-01,8.346200073345633186e-01
2.394736842105263008e+01,2.710526315789473628e+01,3.157894736842105310e+00,2.947368421052631415e+00,1.894736842105263008e+01,1.000000000000000056e-01,8.090096132728576972e-01
1.447368421052631504e+01,2.394736842105263008e+01,3.157894736842105310e+00,4.210526315789473450e-01,4.210526315789473450e+00,1.000000000000000056e-01,8.798180146245165867e-01
1.447368421052631504e+01,2.078947368421052744e+01,2.631578947368420796e+00,2.105263157894736725e+00,1.894736842105263008e+01,1.000000000000000056e-01,7.858499347209784158e-01
1.763157894736842124e+01,2.394736842105263008e+01,4.736842105263157521e+00,1.263157894736842035e+00,2.947368421052631504e+01,1.000000000000000056e-01,7.864633670844364266e-01
1.289473684210526372e+01,2.078947368421052744e+01,4.736842105263157521e+00,4.210526315789473450e-01,1.894736842105263008e+01,1.000000000000000056e-01,8.174225874550957727e-01
2.236842105263157876e+01,2.394736842105263008e+01,4.210526315789473450e+00,4.631578947368421240e+00,4.210526315789473450e+00,1.000000000000000056e-01,7.838503989726574028e-01
2.552631578947368496e+01,2.868421052631579116e+01,4.736842105263157521e+00,1.684210526315789380e+00,8.421052631578946901e+00,1.000000000000000056e-01,8.403010702342159632e-01
1.605263157894736992e+01,1.921052631578947256e+01,2.105263157894736725e+00,1.263157894736842035e+00,8.421052631578946901e+00,1.000000000000000056e-01,8.030687742763655823e-01
2.552631578947368496e+01,2.710526315789473628e+01,3.157894736842105310e+00,4.210526315789473450e+00,1.684210526315789380e+01,1.000000000000000056e-01,7.716387173978201952e-01
2.394736842105263008e+01,2.710526315789473628e+01,5.789473684210525661e+00,1.263157894736842035e+00,2.736842105263157876e+01,1.000000000000000056e-01,7.758701004405201829e-01
5.000000000000000000e+00,1.605263157894736992e+01,1.052631578947368363e+00,4.210526315789473450e-01,2.105263157894736725e+00,1.000000000000000056e-01,7.073076909936907297e-01
1.605263157894736992e+01,2.078947368421052744e+01,3.684210526315789380e+00,8.421052631578946901e-01,4.210526315789473450e+00,1.000000000000000056e-01,8.920713435628785382e-01
1.605263157894736992e+01,2.236842105263157876e+01,4.736842105263157521e+00,4.210526315789473450e-01,2.315789473684210265e+01,1.000000000000000056e-01,8.562817047128590264e-01
2.394736842105263008e+01,2.552631578947368496e+01,5.789473684210525661e+00,1.684210526315789380e+00,6.315789473684210620e+00,1.000000000000000056e-01,8.048860271230033891e-01
2.552631578947368496e+01,2.710526315789473628e+01,4.210526315789473450e+00,4.210526315789473450e+00,2.947368421052631504e+01,1.000000000000000056e-01,7.398890469990038188e-01
2.394736842105263008e+01,2.552631578947368496e+01,4.736842105263157521e+00,2.947368421052631415e+00,1.473684210526315752e+01,1.000000000000000056e-01,8.724406291910410394e-01
1.921052631578947256e+01,2.552631578947368496e+01,4.736842105263157521e+00,2.526315789473684070e+00,1.263157894736842124e+01,1.000000000000000056e-01,8.004585489787749975e-01
2.236842105263157876e+01,2.394736842105263008e+01,3.684210526315789380e+00,4.210526315789473450e-01,1.894736842105263008e+01,1.000000000000000056e-01,8.251898515281105295e-01
2.552631578947368496e+01,2.710526315789473628e+01,6.315789473684210620e+00,2.105263157894736725e+00,2.315789473684210265e+01,1.000000000000000056e-01,8.085844049842103587e-01
2.078947368421052744e+01,2.868421052631579116e+01,5.263157894736841591e+00,3.368421052631578760e+00,1.263157894736842124e+01,1.000000000000000056e-01,7.576896304350073663e-01
6.578947368421053099e+00,1.763157894736842124e+01,1.052631578947368363e+00,8.421052631578946901e-01,6.315789473684210620e+00,1.000000000000000056e-01,6.324620696448015611e-01
2.236842105263157876e+01,2.552631578947368496e+01,2.105263157894736725e+00,4.210526315789473450e+00,4.210526315789473450e+00,1.000000000000000056e-01,7.155288399764925256e-01
1.763157894736842124e+01,2.236842105263157876e+01,3.157894736842105310e+00,4.210526315789473450e-01,1.684210526315789380e+01,1.000000000000000056e-01,8.650778753810157706e-01
1.447368421052631504e+01,2.236842105263157876e+01,2.105263157894736725e+00,2.526315789473684070e+00,2.105263157894736636e+01,1.000000000000000056e-01,6.519892843459976772e-01
1.447368421052631504e+01,2.078947368421052744e+01,3.684210526315789380e+00,4.210526315789473450e-01,2.315789473684210265e+01,1.000000000000000056e-01,8.605334996734572695e-01
1.763157894736842124e+01,2.236842105263157876e+01,3.684210526315789380e+00,1.263157894736842035e+00,3.157894736842105132e+01,1.000000000000000056e-01,7.860911103344687678e-01
1.605263157894736992e+01,2.552631578947368496e+01,2.631578947368420796e+00,8.421052631578946901e-01,1.684210526315789380e+01,1.000000000000000056e-01,8.614616672927952745e-01
2.078947368421052744e+01,2.710526315789473628e+01,5.263157894736841591e+00,8.421052631578946901e-01,2.947368421052631504e+01,1.000000000000000056e-01,7.886927174509844596e-01
1.763157894736842124e+01,2.552631578947368496e+01,2.631578947368420796e+00,1.263157894736842035e+00,1.473684210526315752e+01,1.000000000000000056e-01,7.927817423754278670e-01
2.394736842105263008e+01,2.710526315789473628e+01,5.789473684210525661e+00,2.947368421052631415e+00,3.157894736842105132e+01,1.000000000000000056e-01,7.981698499606438846e-01
1.921052631578947256e+01,2.552631578947368496e+01,4.210526315789473450e+00,3.789473684210526105e+00,1.473684210526315752e+01,1.000000000000000056e-01,7.822695267147143916e-01
2.078947368421052744e+01,2.710526315789473628e+01,3.157894736842105310e+00,8.421052631578946901e-01,1.684210526315789380e+01,1.000000000000000056e-01,8.160803012093171827e-01
2.394736842105263008e+01,2.552631578947368496e+01,3.684210526315789380e+00,4.210526315789473450e-01,1.684210526315789380e+01,1.000000000000000056e-01,7.957016900567160933e-01
9.736842105263157521e+00,1.763157894736842124e+01,1.578947368421052655e+00,4.210526315789473450e-01,1.052631578947368318e+01,1.000000000000000056e-01,8.188646401944946751e-01
1.605263157894736992e+01,1.921052631578947256e+01,3.684210526315789380e+00,1.684210526315789380e+00,6.315789473684210620e+00,1.000000000000000056e-01,8.575622448071698045e-01
1.921052631578947256e+01,2.552631578947368496e+01,3.684210526315789380e+00,4.210526315789473450e-01,2.105263157894736636e+01,1.000000000000000056e-01,7.981202855090867576e-01
1.763157894736842124e+01,2.552631578947368496e+01,5.263157894736841591e+00,4.210526315789473450e-01,1.263157894736842124e+01,1.000000000000000056e-01,8.433643231680356678e-01
1.447368421052631504e+01,2.078947368421052744e+01,1.578947368421052655e+00,2.105263157894736725e+00,6.315789473684210620e+00,1.000000000000000056e-01,7.746201006143239587e-01
2.710526315789473628e+01,2.868421052631579116e+01,3.684210526315789380e+00,4.210526315789473450e-01,1.894736842105263008e+01,1.000000000000000056e-01,7.528486465045858278e-01
2.394736842105263008e+01,2.710526315789473628e+01,5.789473684210525661e+00,8.421052631578946901e-01,2.736842105263157876e+01,1.000000000000000056e-01,8.129471227495788099e-01
2.078947368421052744e+01,2.552631578947368496e+01,3.684210526315789380e+00,1.263157894736842035e+00,1.052631578947368318e+01,1.000000000000000056e-01,8.652905522013074613e-01
1.763157894736842124e+01,2.394736842105263008e+01,2.631578947368420796e+00,8.421052631578946901e-01,2.105263157894736725e+00,1.000000000000000056e-01,8.687229434753357404e-01
1.447368421052631504e+01,2.236842105263157876e+01,2.105263157894736725e+00,1.263157894736842035e+00,1.052631578947368318e+01,1.000000000000000056e-01,8.685303810606669339e-01
1.289473684210526372e+01,1.921052631578947256e+01,2.631578947368420796e+00,2.105263157894736725e+00,1.263157894736842124e+01,1.000000000000000056e-01,7.771567519995448148e-01
1.447368421052631504e+01,2.868421052631579116e+01,4.210526315789473450e+00,1.684210526315789380e+00,1.894736842105263008e+01,1.000000000000000056e-01,7.411080180147749941e-01
2.236842105263157876e+01,2.552631578947368496e+01,2.631578947368420796e+00,2.105263157894736725e+00,1.684210526315789380e+01,1.000000000000000056e-01,7.871367216087483687e-01
1.605263157894736992e+01,2.394736842105263008e+01,2.105263157894736725e+00,4.210526315789473450e-01,2.105263157894736725e+00,1.000000000000000056e-01,8.308405411642677540e-01
1.921052631578947256e+01,2.394736842105263008e+01,3.684210526315789380e+00,2.947368421052631415e+00,6.315789473684210620e+00,1.000000000000000056e-01,8.416602124436856069e-01
1.447368421052631504e+01,2.394736842105263008e+01,2.105263157894736725e+00,1.684210526315789380e+00,1.684210526315789380e+01,1.000000000000000056e-01,8.085802488275068978e-01
1.763157894736842124e+01,2.236842105263157876e+01,4.736842105263157521e+00,1.684210526315789380e+00,1.263157894736842124e+01,1.000000000000000056e-01,8.677999885222259513e-01
1.447368421052631504e+01,2.552631578947368496e+01,4.210526315789473450e+00,1.263157894736842035e+00,2.315789473684210265e+01,1.000000000000000056e-01,7.809004634973081282e-01
1.447368421052631504e+01,2.236842105263157876e+01,2.105263157894736725e+00,1.263157894736842035e+00,2.105263157894736725e+00,1.000000000000000056e-01,8.853994121411830065e-01
2.552631578947368496e+01,2.710526315789473628e+01,5.789473684210525661e+00,2.105263157894736725e+00,1.052631578947368318e+01,1.000000000000000056e-01,8.231324411733049740e-01
